EFX_ID|EFX_NAME|EFX_LEGAL_NAME|EFX_ADDRESS|EFX_CITY|EFX_STATE|EFX_STATEC|EFX_ZIPCODE|EFX_ZIP4|EFX_LAT|EFX_LO-|EFX_GEOPREC|EFX_REGION|EFX_CTRYISOCD|EFX_CTRYNUM|EFX_CTRYNAME|EFX_COUNTYNM|EFX_COUNTY|EFX_CMSA|EFX_CMSADESC|EFX_SOHO|EFX_BIZ|EFX_RES|EFX_CMRA|EFX_CONGRESS|EFX_SECADR|EFX_SECCTY|EFX_SECSTAT|EFX_STATEC2|EFX_SECZIP|EFX_SECZIP4|EFX_SECLAT|EFX_SECLO-|EFX_SECGEOPREC|EFX_SECREGION|EFX_SECCTRYISOCD|EFX_SECCTRYNUM|EFX_SECCTRYNAME|EFX_CTRYTELCD|EFX_GENDER|EFX_ETHNICITY|EFX_MBE|EFX_WBE|EFX_VET|EFX_BUSSIZE|EFX_GOV|EFX_FGOV|EFX_NONPROFIT|EFX_EDU|EFX_BUSSTAT|EFX_BUSSTATCD|EFX_WEB|EFX_YREST|EFX_CORPEMPCNT|EFX_LOCEMPCNT|EFX_CORPEMPCD|EFX_LOCEMPCD|EFX_CORPAMOUNT|EFX_CORPAMOUNTCD|EFX_CORPAMOUNTTP|EFX_CORPAMOUNTPREC|EFX_LOCAMOUNT|EFX_LOCAMOUNTCD|EFX_LOCAMOUNTTP|EFX_LOCAMOUNTPREC|EFX_PUBLIC|EFX_STKEXC|EFX_TCKSYM|EFX_PRIMSIC|EFX_SECSIC1|EFX_SECSIC2|EFX_SECSIC3|EFX_SECSIC4|EFX_PRIMSICDESC|EFX_SECSICDESC1|EFX_SECSICDESC2|EFX_SECSICDESC3|EFX_SECSICDESC4|EFX_PRIMNAICSCODE|EFX_SECNAICS1|EFX_SECNAICS2|EFX_SECNAICS3|EFX_SECNAICS4|EFX_PRIMNAICSDESC|EFX_SECNAICSDESC1|EFX_SECNAICSDESC2|EFX_SECNAICSDESC3|EFX_SECNAICSDESC4|EFX_LEGSUBNUMALL|EFX_LEGSUBNAMEALL|EFX_LEGSUBADDRESSALL|EFX_LEGSUBCITYALL|EFX_LEGSUBSTATEALL|EFX_LEGSUBZIPCODEALL|EFX_LEGSUBZIP4ALL|EFX_LEGSUBCOUNTYALL|EFX_LEGSUBCTRYISOCDALL|EFX_LEGSUBCTRYNUMALL|EFX_LEGSUBCTRYNAMEALL|EFX_LEGDOMULTNUMALL|EFX_LEGDOMULTNAMEALL|EFX_LEGDOMULTADDRESSALL|EFX_LEGDOMULTCITYALL|EFX_LEGDOMULTSTATEALL|EFX_LEGDOMULTZIPCODEALL|EFX_LEGDOMULTZIP4ALL|EFX_LEGDOMULTCOUNTYALL|EFX_LEGDOMULTCTRYISOCDALL|EFX_LEGDOMULTCTRYNUMALL|EFX_LEGDOMULTCTRYNAMEALL|EFX_LEGULTNUMALL|EFX_LEGULTNAMEALL|EFX_LEGULTADDRESSALL|EFX_LEGULTCITYALL|EFX_LEGULTSTATEALL|EFX_LEGULTZIPCODEALL|EFX_LEGULTZIP4ALL|EFX_LEGULTCOUNTYALL|EFX_LEGULTCTRYISOCDALL|EFX_LEGULTCTRYNUMALL|EFX_LEGULTCTRYNAMEALL|EFX_LEGULTPARENTIND|EFX_LEGPARENTIND|EFX_LEGLINKEDIND|EFX_AFFLULTNUMALL|EFX_AFFLULTNAMEALL|EFX_AFFLULTADDRESSALL|EFX_AFFLULTCITYALL|EFX_AFFLULTSTATEALL|EFX_AFFLULTZIPCODEALL|EFX_AFFLULTZIP4ALL|EFX_AFFULTCOUNTYALL|EFX_AFFLULTCTRYISOCDALL|EFX_AFFLULTCTRYNUMALL|EFX_AFFLULTCTRYNAMEALL|EFX_AFFLLINKEDIND|EFX_FRANCHISE|EFX_AFFLULTPARENTIND|EFX_AFFLPARENTIND|EFX_FOREIGN|EFX_FAILRATE|EFX_FAILLEVEL|EFX_FAILREASON1|EFX_FAILREASON2|EFX_FAILREASON3|EFX_FAILREASON4|EFX_CREDITSCORE|EFX_CREDITCLASS|EFX_CREDITPERC|EFX_CREDITREASON1|EFX_CREDITREASON2|EFX_CREDITREASON3|EFX_CREDITREASON4|EFX_BANKRUPTCY|EFX_DEAD|EFX_DEADDT|EFX_MRKT_TELEVER|EFX_MRKT_TELESCORE|EFX_MRKT_TOTALSCORE|EFX_MRKT_TOTALIND|EFX_MRKT_VACANT|EFX_MRKT_SEASONAL|EFX_EXTRACT_DATE
460|AUMN IAIATY NTAIAIE||743 UFFE RD |BRISTOL|MA|25|1111|1711|41.157367|-71.631781|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|||Y||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.aumniaiatyntaiaie.com|1998|10|1|C|A|171|A|Corporate Sales|MDL|271|A|Location Sales|MDL||||7349|7300||||BUILDING CLEANING AND MAINTENANCE SERVICES, NEC|BUSINESS SERVICES||||561720|238990|561790|||Janitorial Services|All Other Specialty Trade Contractors|Other Services to Buildings and Dwellings|||461|AUDMN IAIATY NTAIAIE|743 DUFFED RD|GWM|MA|1111|1711|13|USA|840|United States of America|461|AUDMN IAIATY NTAIAIE|743 DUFFED RD|GWM|MA|1111|1711|13|USA|840|United States of America|461|AUDMN IAIATY NTAIAIE|743 DUFFED RD|GWM|MA|1111|1711|13|USA|840|United States of America||||461|AUDMN IAIATY NTAIAIE|743 DUFFED RD|GWM|MA|1111|1711|13|USA|840|United States of America||||||3|1|||||514|2|80|C0066|C1209|C1324|||||Y|5|5|M|||6/21/2021
462|UNN ENNG NTAIAIE||71 AA EN |BRISTOL|MA|25|1111|3711|41.181581|-71.64418|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|Y||Y||1||||||||||||0||1|F|Ethnicity N/A||Y||S|||||||www.abc.unnenngntaiaie.com|1998|1|1|A|A|41|A|Corporate Sales|MDL|42|A|Location Sales|MDL||||7349|7389|1799|||BUILDING CLEANING AND MAINTENANCE SERVICES, NEC|BUSINESS SERVICES, NEC|SPECIAL TRADE CONTRACTORS, NEC|||561720|561790||||Janitorial Services|Other Services to Buildings and Dwellings||||461|DUDNND DENNG NTAIAIE|71 DAA EN|GWM|MA|1111|3711|13|USA|840|United States of America|461|DUDNND DENNG NTAIAIE|71 DAA EN|GWM|MA|1111|3711|13|USA|840|United States of America|461|DUDNND DENNG NTAIAIE|71 DAA EN|GWM|MA|1111|3711|13|USA|840|United States of America||||461|DUDNND DENNG NTAIAIE|71 DAA EN|GWM|MA|1111|3711|13|USA|840|United States of America||||||||||||473|3|44||||||||Y|5|5|M|||6/21/2021
464|JAN F. OAIY OAI.,LLC.|JANINCOAIY INC, LLC|117 MEE RD |BRISTOL|MA|25|1111|1387|41.16813|-71.636877|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|Y||Y||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.janf.oaiyoai.com|1960|2|2|A|A|184|A|Corporate Sales|MDL|184|A|Location Sales|MDL||||7353|7359||||HEAVY CONSTRUCTION EQUIPMENT RENTAL AND LEASING|EQUIPMENT RENTAL AND LEASING, NEC||||532412|||||Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing|||||464|JAN F. DOAIDDDY DOAI., LLD.|117 MEE RD|GWM|MA|1111|1387|13|USA|840|United States of America|464|JAN F. DOAIDDDY DOAI., LLD.|117 MEE RD|GWM|MA|1111|1387|13|USA|840|United States of America|464|JAN F. DOAIDDDY DOAI., LLD.|117 MEE RD|GWM|MA|1111|1387|13|USA|840|United States of America||||464|JAN F. DOAIDDDY DOAI., LLD.|117 MEE RD|GWM|MA|1111|1387|13|USA|840|United States of America||||||2|1|||||403|4|26|G4000|C0066|C0392|C1209|||| |1|1|A|||6/21/2021
465|AF FF YTM|AF CORPF YTM, LLC.|167 BAKE A |PLYMOUTH|MA|25|1114|3117|41.134111|-71.566841|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||||Corporation|4|www.abc.afffytm.com|2001|1800|7|I|B|31111111|K|Corporate Assets|EST|796|B|Location Sales|MDL||||5082|3993|7359|1721|8748|CONSTRUCTION AND MINING (EXCEPT PETROLEUM) MACHINERY AND EQUIPMENT|SIGNS AND ADVERTISING SPECIALTIES|EQUIPMENT RENTAL AND LEASING, NEC|PAINTING AND PAPER HANGING|BUSINESS CONSULTING SERVICES, NEC|423810|339950|541310|541320|541330|Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers|Sign Manufacturing|Architectural Services|Landscape Architectural Services|Engineering Services|151161741|ADDF|11115 DDK DAV|GWM|MA|61446|7316||USA|840|United States of America|731561|NVDTDOAI NTANTNE AEDNGD LLD.|181 IODT V FE 36|GWM|MA|11117|1185|61|USA|840|United States of America|18311111|NVDTDOAI|NVDTDOAI AUD BUEDNG 477 AD 1716 DIEMTD A 317|GWM|MA|99888|||BHR|48|Bahrain|||Y|18311111|NVDTDOAI|NVDTDOAI AUD BUEDNG 477 AD 1716 DIEMTD A 317|GWM|MA||||BHR|48|Bahrain|Y|||||||||||459|3|39||||||||Y|5|5|M|||6/21/2021
469|AEBE TMI|AEBE TMI, LLC|631 EVA ST 7|BRISTOL|MA|25|1111|3157|41.155678|-71.65181|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.aebetmi.com|1986|7|6|B|B|641|B|Corporate Sales|MDL|641|B|Location Sales|MDL||||7361|8721|7363|7338||EMPLOYMENT AGENCIES|ACCOUNTING, AUDITING, AND BOOKKEEPING SERVICES|HELP SUPPLY SERVICES|SECRETARIAL AND COURT REPORTING SERVICES||561311|541620|561320|561410||Employment Placement Agencies|Environmental Consulting Services|Temporary Help Services|Document Preparation Services||467|AEBE TMID|631 DEVA RD RD 7|GWM|MA|1111|1741|13|USA|840|United States of America|467|AEBE TMID|631 DEVA RD RD 7|GWM|MA|1111|1741|13|USA|840|United States of America|467|AEBE TMID|631 DEVA RD RD 7|GWM|MA|1111|1741|13|USA|840|United States of America||||467|AEBE TMID|631 THIRD RD RD 7|GWM|MA|1111|1741|13|USA|840|United States of America||||||1|1|||||504|2|72|C0392|G4000|C1209|C1206||||Y|5|5|M|||6/21/2021
472|N OAIT||135 GWRDA WAY |BRISTOL|MA|25|1111|1381|41.163517|-71.63661|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|Y||Y||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.noait.com|1993|5|1|B|A|711|B|Corporate Sales|MDL|720|B|Location Sales|MDL||||7378|||||COMPUTER MAINTENANCE AND REPAIR|||||811212|||||Computer and Office Machine Repair and Maintenance|||||471|DN DDDOAITD|135 DGWTA ET|GWM|MA|1111|1381|13|USA|840|United States of America|471|DN DDDOAITD|135 DGWTA ET|GWM|MA|1111|1381|13|USA|840|United States of America|471|DN DDDOAITD|135 DGWTA ET|GWM|MA|1111|1381|13|USA|840|United States of America||||471|DN DDDOAITD|135 DGWTA ET|GWM|MA|1111|1381|13|USA|840|United States of America||||||6|2|||||473|3|44||||||||Y|5|5|M|||6/21/2021
473|FAN FNLLOAIE NVTGTN,LLC.|FAN CORPNLLOAIE NVTGTN, LLC|31 MANNG OAIA |AGAWAM|MA|25|1131|1667|41.17534|-71.665147|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|Y||Y||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.fanfnlloaienvtgtnll.com|1998|2|1|A|A|18|A|Corporate Sales|MDL|28|A|Location Sales|MDL||||7381|||||DETECTIVE, GUARD, AND ARMORED CAR SERVICES|||||561611|||||Investigation Services|||||473|FANDD FNLLDOAIE NVDTGTND, LLD.|31 MANNGDD DOAIA|GWM|MA|1131|1667|13|USA|840|United States of America|473|FANDD FNLLDOAIE NVDTGTND, LLD.|31 MANNGDD DOAIA|GWM|MA|1131|1667|13|USA|840|United States of America|473|FANDD FNLLDOAIE NVDTGTND, LLD.|31 MANNGDD DOAIA|GWM|MA|1131|1667|13|USA|840|United States of America||||473|FANDD FNLLDOAIE NVDTGTND, LLD.|31 MANNGDD DOWNAIA|GWM|MA|1131|1667|13|USA|840|United States of America||||||7|2|||||473|3|44|||||||| |1|1|A|||6/21/2021
475|KNNY 1 AUA IAT||371 WENUST XRD |BRISTOL|MA|25|1111|1513|41.187411|-71.61754|9||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|||||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.knny1auaiat.com|1992|2|2|A|A|131|A|Corporate Sales|MDL|132|A|Location Sales|MDL||||7221|||||PHOTOGRAPHIC STUDIOS, PORTRAIT|||||541921|||||Photography Studios, Portrait|||||475|KNNYD 1 AUA IAT|371 WENUT RD XT|GWM|MA|1111|1513|13|USA|840|United States of America|475|KNNYD 1 AUA IAT|371 WENUT RD XT|GWM|MA|1111|1513|13|USA|840|United States of America|475|KNNYD 1 AUA IAT|371 WENUT RD XT|GWM|MA|1111|1513|13|USA|840|United States of America||||475|KNNYD 1 AUA IAT|371 WENUT RD XT|GWM|MA|1111|1513|13|USA|840|United States of America||||||2|1|||||419|4|29|G4000|C0066|C1209|C1206|||| |1|1|A|||6/21/2021
477|A UTN AND IIAE OAI||117 VENRDN RD |BRISTOL|MA|25|1111|1386|41.171351|-71.616381|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA|||||1||||||||||||0||1|F|Ethnicity N/A||Y||S|||||||www.abc.autniiaeoai.com|1980|11|4|C|A|1587|C|Corporate Sales|MDL|1587|C|Location Sales|MDL||||7389|5999|6531|||BUSINESS SERVICES, NEC|MISCELLANEOUS RETAIL STORES, NEC|REAL ESTATE AGENTS AND MANAGERS|||561990|541910|541990|812990||All Other Support Services|Marketing Research and Public Opinion Polling|All Other Professional, Scientific, and Technical Services|All Other Personal Services||477|ADD UDTN AND IIADE DOAI|117 VENTN RD|GWM|MA|1111|1386|13|USA|840|United States of America|477|ADD UDTN AND IIADE DOAI|117 VENTN RD|GWM|MA|1111|1386|13|USA|840|United States of America|477|ADD UDTN AND IIADE DOAI|117 VENTN RD|GWM|MA|1111|1386|13|USA|840|United States of America||||477|ADD UDTN AND IIADE DOAI|117 VENTN RD|GWM|MA|1111|1386|13|USA|840|United States of America||||||||||||456|3|38||||||||Y|5|5|M|||6/21/2021
481|NTETTT GN OAI.LLC.|NTETTT GN NTAIAIE, LLC|84 GE RD |BRISTOL|MA|25|1111|1778|41.151511|-71.637118|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.ntetttgnoai.com|1983|37|9|D|B|1511|D|Corporate Sales|MDL|2502|D|Location Sales|MDL||||3544|8711|3599|||SPECIAL DIES AND TOOLS, DIE SETS, JIGS AND FIXTURES, AND INDUSTRIAL MOLDS|ENGINEERING SERVICES|INDUSTRIAL AND COMMERCIAL MACHINERY AND EQUIPMENT, NEC|||333514|532490|332721|333511|541420|Special Die and Tool, Die Set, Jig, and Fixture Manufacturing|Other Commercial and Industrial Machinery and Equipment Rental and Leasing|Precision Turned Product Manufacturing|Industrial Mold Manufacturing|Industrial Design Services|481|NTETTT DDGN DOAI. LLD.|84 GED RD|GWM|MA|1111|1778|13|USA|840|United States of America|481|NTETTT DDGN DOAI. LLD.|84 GED RD|GWM|MA|1111|1778|13|USA|840|United States of America|481|NTETTT DDGN DOAI. LLD.|84 GED RD|GWM|MA|1111|1778|13|USA|840|United States of America||||481|NTETTT DDGN DOAI. LLD.|84 GED RD|GWM|MA|1111|1778|13|USA|840|United States of America||||||||||||463|3|41|G4000|C0066|C1206|C1324|||| |1|1|A|||6/21/2021
484|E OAI|E INC|13  BAG A |BRISTOL|MA|25|1111|1117|41.18176|-71.588411|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.eoai.com|1994|5|5|B|B|775|B|Corporate Sales|MDL|795|B|Location Sales|MDL||||4225|4226||||GENERAL WAREHOUSING AND STORAGE|SPECIAL WAREHOUSING AND STORAGE, NEC||||493190|||||Other Warehousing and Storage|||||484|ED DOAI|13 D BADG DA|GWM|MA|1111|1117|13|USA|840|United States of America|484|ED DOAI|13 D BADG DA|GWM|MA|1111|1117|13|USA|840|United States of America|484|ED DOAI|13 D BADG DA|GWM|MA|1111|1117|13|USA|840|United States of America||||484|ED DOAI|13 D BADG DA|GWM|MA|1111|1117|13|USA|840|United States of America||||||||||||463|3|41|||||||| |1|1|A|||6/21/2021
485|AATY UT BY|AATY UT BY, LLC|66 AMA OAIA  |BRISTOL|MA|25|1111|1518|41.185171|-71.631111|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.aatyutby.com|1988|6|5|B|B|365|A|Corporate Sales|MDL|365|A|Location Sales|MDL||||7532|||||TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS|||||811121|||||Automotive Body, Paint, and Interior Repair and Maintenance|||||485|DAADTYD UT BDY|66 AMA DOAIA D|GWM|MA|1111|1518|13|USA|840|United States of America|485|DAADTYD UT BDY|66 AMA DOAIA D|GWM|MA|1111|1518|13|USA|840|United States of America|485|DAADTYD UT BDY|66 AMA DOAIA D|GWM|MA|1111|1518|13|USA|840|United States of America||||485|DAADTYD UT BDY|66 AMA DOWNAIA D|GWM|MA|1111|1518|13|USA|840|United States of America||||||||||||473|3|44||||||||Y|5|4|M|||6/21/2021
487|AT FET ELLC|AT CORPET E LLC|151 IANGFE RD |BRISTOL|MA|25|1111|1518|41.187161|-71.63816|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||||||www.abc.atfetell.com|2001|3|0|A||41|A|Corporate Sales|MDL|15|A|Location Sales|MDL||||5511|7538|5521|7532|7515|MOTOR VEHICLE DEALERS (NEW AND USED)|GENERAL AUTOMOTIVE REPAIR SHOPS|MOTOR VEHICLE DEALERS (USED ONLY)|TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS|PASSENGER CAR LEASING|441110|532111|811111|441120|811121|New Car Dealers|Passenger Car Rental|General Automotive Repair|Used Car Dealers|Automotive Body, Paint, and Interior Repair and Maintenance|13771511|DAT FET DED|145 DIANGFED RD|GWM|MA|1111|1517|13|USA|840|United States of America|13771511|DAT FET DED|145 DIANGFED RD|GWM|MA|1111|1517|13|USA|840|United States of America|13771511|DAT FET DED|145 DIANGFED RD|GWM|MA|1111|1517|13|USA|840|United States of America|||Y|13771511|DAT FET DED|145 DIANGFED RD|GWM|MA|1111|1517|13|USA|840|United States of America|Y|||||5|2|C5007||||490|3|57|H0677|C0392|C1209|C1324||||Y|5|5|M|||6/21/2021
489|ENGNTLLC|ENGNT LLC|61 AMA OAIA  |BRISTOL|MA|25|1111|1517|41.18511|-71.631615|9||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.engntll.com|1983|15|12|C|C|1774|C|Corporate Sales|MDL|1974|C|Location Sales|MDL||||7532|5511|5531|7542||TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS|MOTOR VEHICLE DEALERS (NEW AND USED)|AUTO AND HOME SUPPLY STORES|CARWASHES||811121|441120|441310|||Automotive Body, Paint, and Interior Repair and Maintenance|Used Car Dealers|Automotive Parts and Accessories Stores|||487|ENGNT LLD|61 AMA DOAIA D|GWM|MA|1111|1517|13|USA|840|United States of America|487|ENGNT LLD|61 AMA DOAIA D|GWM|MA|1111|1517|13|USA|840|United States of America|487|ENGNT LLD|61 AMA DOAIA D|GWM|MA|1111|1517|13|USA|840|United States of America||||487|ENGNT LLD|61 AMA DOWNAIA D|GWM|MA|1111|1517|13|USA|840|United States of America||||||3|1|||||519|2|84|C0392|C1209|C1206|C1324||||Y|5|5|M|||6/21/2021
490|VAMTT UT BY|VAMTT UT BY, LLC|113 GWAYN RD |AGAWAM|MA|25|1131|1517|41.161311|-71.654861|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.vamttutby.com|1979|9|7|B|B|815|B|Corporate Sales|MDL|805|B|Location Sales|MDL||||7532|5511||||TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS|MOTOR VEHICLE DEALERS (NEW AND USED)||||811121|||||Automotive Body, Paint, and Interior Repair and Maintenance|||||471|VAMTT UT BDY|113 GETN RD|GWM|MA|1131|1517|13|USA|840|United States of America|471|VAMTT UT BDY|113 GETN RD|GWM|MA|1131|1517|13|USA|840|United States of America|471|VAMTT UT BDY|113 GETN RD|GWM|MA|1131|1517|13|USA|840|United States of America||||471|VAMTT UT BDY|113 GETN RD|GWM|MA|1131|1517|13|USA|840|United States of America||||||5|2|C5007||||519|2|84|C0392|C1209|C1206|C1324||||Y|5|5|M|||6/21/2021
492|N TANMN IAT||11 AMA OAIA  |BRISTOL|MA|25|1111|1517|41.184547|-71.631111|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.ntanmniat.com|2013|2|2|A|A|5735|E|Corporate Sales|MDL|5735|E|Location Sales|MDL||||7537|3469|5531|||AUTOMOTIVE TRANSMISSION REPAIR SHOPS|METAL STAMPING, NEC|AUTO AND HOME SUPPLY STORES|||811113|332439|452319|441310||Automotive Transmission Repair|Other Metal Container Manufacturing|All Other General Merchandise Stores|Automotive Parts and Accessories Stores||471|DN TANDMDDN IATD|11 D AMA DOAIA|GWM|MA|1111||13|USA|840|United States of America|471|DN TANDMDDN IATD|11 D AMA DOAIA|GWM|MA|1111||13|USA|840|United States of America|471|DN TANDMDDN IATD|11 D AMA DOAIA|GWM|MA|1111||13|USA|840|United States of America||||471|DN TANDMDDN IATD|11 D AMA DOWNAIA|GWM|MA|1111||13|USA|840|United States of America||||||6|2|C5007|C0210|||393|4|23|G4000|C0066|C0392|C1209||||Y|5|5|M|||6/21/2021
493|IAATT UT AIA AND E|IAATT UT NTAIAIE, LLC|357 MAIN RD |BRISTOL|MA|25|1111|1847|41.181457|-71.615377|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.iaattutaiae.com|1975|4|4|A|A|417|A|Corporate Sales|MDL|417|A|Location Sales|MDL||||7538|7532|5511|5531|3825|GENERAL AUTOMOTIVE REPAIR SHOPS|TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS|MOTOR VEHICLE DEALERS (NEW AND USED)|AUTO AND HOME SUPPLY STORES|INSTRUMENTS FOR MEASURING AND TESTING OF ELECTRICITY AND ELECTRICAL SIGNALS|811111|811121|441110|441120|441320|General Automotive Repair|Automotive Body, Paint, and Interior Repair and Maintenance|New Car Dealers|Used Car Dealers|Tire Dealers|473|IAATTD UT AIA AND DED|357 MAIN RD|GWM|MA|1111|1847|13|USA|840|United States of America|473|IAATTD UT AIA AND DED|357 MAIN RD|GWM|MA|1111|1847|13|USA|840|United States of America|473|IAATTD UT AIA AND DED|357 MAIN RD|GWM|MA|1111|1847|13|USA|840|United States of America||||473|IAATTD UT AIA AND DED|357 MAIN RD|GWM|MA|1111|1847|13|USA|840|United States of America||||||1|1|||||478|3|45|C0066|C0392|C1209|C1206||||Y|5|5|M|||6/21/2021
497|OAITTN IAFAMLLOAI|OAITTN IAFAMLLOAI INC|115 WENUST |BRISTOL|MA|25|1111|1455|41.176851|-71.631743|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Limited Liability Company (LLC)|6|www.abc.oaittniafamlloai.com|1993|5|3|B|A|313|A|Corporate Sales|MDL|313|A|Location Sales|MDL||||7538|7549|7500|7539|5261|GENERAL AUTOMOTIVE REPAIR SHOPS|AUTOMOTIVE SERVICES, EXCEPT REPAIR AND CARWASHES|AUTO REPAIR, SERVICES, AND PARKING|AUTOMOTIVE REPAIR SHOPS, NEC|RETAIL NURSERIES, LAWN AND GARDEN SUPPLY STORES|811111|811198|811118|444220||General Automotive Repair|All Other Automotive Repair and Maintenance|Other Automotive Mechanical and Electrical Repair and Maintenance|Nursery, Garden Center, and Farm Supply Stores||477|DOAITTND IAFAMLLDOAI|115 WENUT RD|GWM|MA|1111|1455|13|USA|840|United States of America|477|DOAITTND IAFAMLLDOAI|115 WENUT RD|GWM|MA|1111|1455|13|USA|840|United States of America|477|DOAITTND IAFAMLLDOAI|115 WENUT RD|GWM|MA|1111|1455|13|USA|840|United States of America||||477|DOAITTND IAFAMLLDOAI|115 WENUT RD|GWM|MA|1111|1455|13|USA|840|United States of America||||||||||||413|4|28|G4000|C0066|C0392|H1195||||Y|5|5|M|||6/21/2021
498|OAIVNUGA UT NTAIAIE,LLC.|OAIVNUGET UT NTAIAIE, LLC|781 AVA WAY |BRISTOL|MA|25|1111|1884|41.173757|-71.571781|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.oaivnugautntaiaiell.com|1979|1|1|A|A|115|A|Corporate Sales|MDL|115|A|Location Sales|MDL||||7538|||||GENERAL AUTOMOTIVE REPAIR SHOPS|||||811111|||||General Automotive Repair|||||478|DOAIVNUGAD UT NTAIAIE, LLD.|781 AVA ET|GWM|MA|1111|1884|13|USA|840|United States of America|478|DOAIVNUGAD UT NTAIAIE, LLD.|781 AVA ET|GWM|MA|1111|1884|13|USA|840|United States of America|478|DOAIVNUGAD UT NTAIAIE, LLD.|781 AVA ET|GWM|MA|1111|1884|13|USA|840|United States of America||||478|DOAIVNUGAD UT NTAIAIE, LLD.|781 AVA ET|GWM|MA|1111|1884|13|USA|840|United States of America||||||||||||473|3|44|||||||| |1|1|A|||6/21/2021
499|BE UT AIA||831 IANGFE RD |AGAWAM|MA|25|1131|1111|41.174341|-71.65744|255||USA|840|United States of America|Hampden County|13|8000|Springfield, MA||Y|||1||||||||||||0||1|M|Ethnicity N/A||||S|||||||www.abc.beutaia.com|1988|2|1|A|A|117|A|Corporate Sales|MDL|209|A|Location Sales|MDL||||7539|7532|5531|7549|7538|AUTOMOTIVE REPAIR SHOPS, NEC|TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS|AUTO AND HOME SUPPLY STORES|AUTOMOTIVE SERVICES, EXCEPT REPAIR AND CARWASHES|GENERAL AUTOMOTIVE REPAIR SHOPS|811198|441320|811191|811111|811118|All Other Automotive Repair and Maintenance|Tire Dealers|Automotive Oil Change and Lubrication Shops|General Automotive Repair|Other Automotive Mechanical and Electrical Repair and Maintenance|477|BDE UT AIA|831 DIANGFED RD|GWM|MA|1131|1111|13|USA|840|United States of America|477|BDE UT AIA|831 DIANGFED RD|GWM|MA|1131|1111|13|USA|840|United States of America|477|BDE UT AIA|831 DIANGFED RD|GWM|MA|1131|1111|13|USA|840|United States of America||||477|BDE UT AIA|831 DIANGFED RD|GWM|MA|1131|1111|13|USA|840|United States of America||||||5|2|C5007||||441|3|34|C0066|C1401|C0392|C1209||||Y|5|5|M|||6/21/2021
